,address,unique_sent,min_coin_sent,max_coin_sent,avg_coin_sent,unique_received,min_coin_received,max_coin_received,avg_coin_received
16268,0xdb534ccadf380fe3a51b4b8d2f2a277dfb1751c2,1,0.006356657554050754,0.006356657554050754,0.006356657554050754,0,0.0,0.0,0.0
16269,0xbd3b1e88589022e107b418d6af25eda4eeaeceed,1,0.037,0.037,0.037,2,0.01,0.05,0.030000000000000002
16270,0x347b0ac87b041280e057599348710418fe311234,1,0.06,0.06,0.06,0,0.0,0.0,0.0
16271,0xade52b918df1b997d6b02a262a51a9b627e93d70,0,0.0,0.0,0.0,2,0.09878401,0.1,0.099392005
16272,0x1da65f63da6176265f4fd765537bd97fb091fee2,0,0.0,0.0,0.0,1,0.00043609,0.00043609,0.00043609
16273,0x1792065b806a7b7e08d2ed4b8aab56997d7b27de,2,0.01,0.02,0.015,1,0.008442509368086075,0.008442509368086075,0.008442509368086075
16274,0x4c0906c80aaf697293ca782132b854d2394a8b55,1,1.3865589849497078,1.3865589849497078,1.3865589849497078,0,0.0,0.0,0.0
16275,0x4399640e8362b39272c56b3f6bb957c469e739bf,2,0.01,3.0,0.8011111111111111,0,0.0,0.0,0.0
16276,0xf9d0ae7ff9374e8e68027f8bda25611e45539580,1,0.002,0.002,0.002,2,0.56291479,1.0,0.781457395
16277,0x1e7e62d76c6ca948f514006a4471bfa85a85c3a4,2,0.0099,0.099,0.03890201041544055,1,0.62,0.62,0.62
16278,0x034970a3660bcf0fdebe879d5007dfc3e3d44b98,1,0.01,0.01,0.01,1,0.00968054,0.03093102,0.019949496666666667
16279,0x54fe641870fb4f06c944faf4df73453dc43248ac,4,0.015,0.6,0.1604747323031575,0,0.0,0.0,0.0
16280,0x9df47f7205ee05060718a9b420791da614a66fb6,4,0.01,0.08160854,0.031451067500000006,1,0.5,0.5,0.5
16281,0x149d5bf38708323b1ce85693c336eb4d7c383bab,0,0.0,0.0,0.0,5,0.0294775,0.47914,0.2267820457142857
16282,0x827516561c7663f3b55ca1814c30a247ba003652,1,1.8,1.8,1.8,0,0.0,0.0,0.0
16283,0x38c72a95002c00e0cfa4d81e4df88667a07fdf36,5,0.001493482534546701,0.34,0.06967003233520135,10,0.003001295,0.401,0.08064360075629419
16284,0xe2653432646ec4edb6ce59894b7fb9bb95934732,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16285,0xf4454ee9d0e6bcc6767decab8c661c0f36e50a47,0,0.0,0.0,0.0,1,0.0005,0.0005,0.0005
16286,0x7bb3090068d0f538acd6b620d7addcb1fb785a94,4,0.005,1.16,0.2872,4,0.005,1.8,0.47295936257829785
16287,0x13277c7d52594c57ef77cd61c594107f21d65cca,14,0.004436380944678022,0.03459971228598916,0.012365047944963268,5,0.005,0.016,0.012247008308283144
16288,0x086278948e22974be841fd28fe88b6159746938e,0,0.0,0.0,0.0,1,0.02,0.02,0.02
16289,0xc792cf41c2ca76fa0af1215babd1410e3d3c1457,1,0.045,0.045,0.045,1,0.2,0.2,0.2
16290,0xe30362b627b1b76b1ed5f75ed3ef066e3f2e71b5,1,0.02,0.02,0.02,0,0.0,0.0,0.0
16291,0xec074571908765c96e9a1ce37d0cd8c724471a63,0,0.0,0.0,0.0,1,0.019,0.019,0.019
16292,0x2fcf228159682c6932261a02213063be1d84dfd7,8,0.000462530470845087,0.017477493783541024,0.00423444111301712,4,0.00417108134660799,0.056736052837236574,0.023499217462336117
16293,0x030bf33d760b751bb220faf8fecb12a9f6dab0c5,1,1.3987253162082864,1.3987253162082864,1.3987253162082864,1,1.39824572,1.39824572,1.39824572
16294,0x4b21e2fa545712f8ebfa996b91d3558541bf749c,1,0.0003,0.0003,0.0003,3,0.0003,0.0005,0.0004000000000000001
16295,0xba61ca270a53747aeca1f78f1f865a7bff9621ac,0,0.0,0.0,0.0,1,0.001,0.001,0.001
16296,0x511064fdd3cf4d796c0f5a0e8e195acb04c3b679,21,0.00048,0.38757123,0.01536812423076923,21,0.00013731,0.3986288,0.019253711904761897
16297,0x1e2f1fab24be1e2d65021cd6232021d6416ee94a,1,0.03291539,0.03291539,0.03291539,1,0.03449457,0.03449457,0.03449457
16298,0x56d518efd881289d931a839a4e19e26ea62f626d,1,0.025271751406,0.025271751406,0.025271751406,2,0.009656206786,0.016004427834,0.012830317309999999
16299,0x1168b808e0d97a15db7b545881a056a6bdd10bf2,0,0.0,0.0,0.0,1,1.0,12.990682257984853,6.995341128992426
16300,0xf1e5d66c598eea59dd03ce87ee5593619a86d1ec,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16301,0x7e7a49e5d3554a400c00092975a95cb44ab8ee14,1,0.001020842072153457,0.001020842072153457,0.001020842072153457,1,0.001302560072153457,0.001302560072153457,0.001302560072153457
16302,0xf1d81f2f514b006345fb585a30c478b86c0341d8,6,0.00056660550716528,0.076,0.012556660550716529,7,0.001,0.063,0.0174348975
16303,0xb892d02d3c18026f92d4efbc0885305e5b4d5a17,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16304,0x0394cec54bc894273907f2329cb87db795eebb28,39,0.000183809401290203,0.44816317691787166,0.026060311401076754,20,0.000623134988932465,0.37,0.036431097197933256
16305,0x3a13f4e764b8588b6a47c28aa7411e744cf300c7,0,0.0,0.0,0.0,1,0.02722446,2.71070809,1.3689662749999998
16306,0x5f709e431b11a59454322b1e15364dbff9bbfa4d,1,0.01,0.15,0.09,3,0.01450843,0.35823075,0.205217478
16307,0xea131e3250e59a9ef7dad3a667cf9fab14170f20,0,0.0,0.0,0.0,1,0.02,0.02,0.02
16308,0x68815afae777d1a4833fb4b095259710a15c50fc,8,0.01,17.572568083317897,1.8747357326250598,8,1.757256808331e-06,8.827115866306334,2.0880424649502887
16309,0xf5df3377f851bedd377cb3eed8e36e293d49c1e7,3,0.002,0.03061125,0.011174665782578608,1,0.018495,0.10940636,0.040269072
16310,0x50ed45731ee3811941bff01763692baa96abc70c,2,0.003522794073,0.009705615316,0.0066142046944999994,3,0.002192386517,0.01312937,0.006325246863333332
16311,0x61c51b1e10e9ce348bb225bc1b9eec9e9c716131,0,0.0,0.0,0.0,1,0.009,0.009,0.009
16312,0x86eee4b8b5bbda01f8c93298cedf26c90ced4e0f,2,0.10638431,0.10971436,0.108049335,2,0.004,0.11,0.057
16313,0xfa133dbbe9f2e8bdd4650548d2fd3f9ece570bd0,0,0.0,0.0,0.0,1,0.0006,0.006,0.0033
16314,0xd24e53ba1308eeba6abe53d1c8e315249028bd10,2,0.01042,0.02,0.015210000000000001,1,0.03422681,0.03422681,0.03422681
16315,0x31354e350877b4b31ddfa2b06ed2ccdeed5b9409,0,0.0,0.0,0.0,1,0.00083,0.00083,0.00083
16316,0xe523b2e0c15611f7c82b44b5bebdbe858d078ed8,3,0.004,0.44715749310155994,0.12265009827538999,4,0.03096656,2.17500944,0.5682312500000001
16317,0xb8f18879d7d58206799a3a994dbdfd246f242908,16,0.01,1.0218862730472218,0.19858317776826379,17,0.02,0.99730364,0.1872668014899322
16318,0xd5bbe272fcd7e0c6fb07366809b91efbbea1e2ea,1,0.00016439,0.01,0.00368813,0,0.0,0.0,0.0
16319,0x7cb8f620cc037a61c9a5db58fff63daef9f7fd6a,7,0.003248,0.8527855153982137,0.1660288782946389,6,0.003746224206144586,1.04935909,0.2165239335040823
16320,0xbae136f974d46b496386baa27dd9beafb3ac685e,1,0.027,0.027,0.027,1,0.03344237295618454,0.03344237295618454,0.03344237295618454
16321,0xe5870c5c418d4375521a02bfdce67b223dc30d74,5,0.000302671863139674,0.7824335121984718,0.242168912843259,9,0.000417177561271752,0.72133331,0.22865225589716764
16322,0xe200d8c654cb6fd6d1e5457647257366c73bd30e,2,0.0033,0.005,0.004266666666666666,1,0.04,0.04,0.04
16323,0x50eceffe6353086b0e47f6b89bfd7cdd95b62895,1,0.327,0.327,0.327,5,8.93492e-06,0.86385125,0.19474570203177458
16324,0x49a2e059db99258b890f1168e726f7c06ef35260,1,0.09971442,0.09971442,0.09971442,1,0.1,0.1,0.1
16325,0xeab62c4063105fbaf7331bea4b3fcc58aa6a0a31,0,0.0,0.0,0.0,1,0.01,0.01,0.01
16326,0xdf7d0024a55c1e25954562e4f67daffc9be764c5,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16327,0x541258e613586289fb16f096bf06f78db3c47996,1,0.002,0.002,0.002,3,0.003516165,0.005,0.004172055
16328,0x2a577d913dd38c3bd9cc710149be80074972843d,1,0.04,0.04,0.04,1,0.2715,0.2715,0.2715
