,address,unique_sent,min_coin_sent,max_coin_sent,avg_coin_sent,unique_received,min_coin_received,max_coin_received,avg_coin_received
4965,0x30b097044cc014bfbaf13007e03bacdce91225a3,4,0.020389299,0.12439193374329245,0.06295061232117707,5,2.8465e-05,0.1995,0.06192629133880661
4966,0x277d270a94339dc467e98e90d7d815f76adae111,0,0.0,0.0,0.0,1,0.5,0.5,0.5
4967,0x674a01c8f7bb1d76e0cfcb937351adf924b9e1f3,1,0.468095,0.468095,0.468095,0,0.0,0.0,0.0
4968,0xc360bf497d9ee09d3cebac4b34a95b149416c322,28,0.0001,0.05,0.003943333333333332,1,0.040048295,0.040048295,0.040048295
4969,0x4f9544a8ab71d38bd3a9182dcefc3a07e19e7c10,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4970,0xe3696448d39bfac0b5524034e9b8f13492f6e27a,0,0.0,0.0,0.0,1,0.194,0.194,0.194
4971,0xcb7b05e727f9e507ad977840d7313ec514d3176c,3,0.000501555,0.009073327174824756,0.005973364058274919,3,0.001,0.010106242174824757,0.006868747391608252
4972,0xeff34cf71b3ada8b5e5e0f01c378b03bb4e619b9,1,0.005416922478933819,0.005416922478933819,0.005416922478933819,2,0.001593732965275882,0.003609223989823645,0.0024002441991361136
4973,0xa97cbcddc96cc332f079c3445edc9de8fc86f4bd,0,0.0,0.0,0.0,1,0.0995,0.0995,0.0995
4974,0xd9ac6d7cb56039b6afda79efaaded051ab4d7a83,2,0.008801925,0.04802375,0.0284128375,1,0.01,0.04966688,0.023222293333333335
4975,0x5d44182d34a51ee5ea63e548cca9db78e6e468a7,4,0.01486767,0.03897116,0.021340137500000002,2,0.015558095,1.080832,0.5613393868750001
4976,0x7447dc52857643aae0b05bd568579af6740814af,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4977,0x5f806ed537c20bc45ac92fa273bb0cd64e76f9ac,0,0.0,0.0,0.0,1,0.0018655529,0.0018655529,0.0018655529
4978,0x86fd065da2e76d50a82ae644027ee8d97299cd29,1,0.094014055,0.094014055,0.094014055,8,0.0009,0.09223564,0.05004363625
4979,0x924e2dd75d671bee3b1d1dffe95b587267bd0200,0,0.0,0.0,0.0,1,0.000216246,0.000261618,0.00023893199999999997
4980,0x39c094a5a336fc6c091dcd109e2eb55385f85b81,156,0.000294735676818816,0.9995,0.040594210121586136,65,0.000797637245353,0.9995,0.11972967271645424
4981,0x343930a8bbc467267c30838b69bb00d5bba68e75,1,0.08,0.08,0.08,2,0.08,0.1,0.09
4982,0x51539dcd3adce4dac21b122a8eedd6b6b4c8b72e,0,0.0,0.0,0.0,1,0.03,0.03,0.03
4983,0x757c91827ba3bb78df586bce14709732d15302e5,1,0.015527950310559006,0.015527950310559006,0.015527950310559006,1,0.032028697713150985,0.032028697713150985,0.032028697713150985
4984,0x19dca7c182be3a29f626a72661546898c20669ea,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4985,0xe16f99a5b61c1dddf8b7cf9a3c05712c244274b8,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4986,0x7bde23a5042c9567dd768f6ef2f9477acfb01cd2,2,0.001,0.01,0.0075,5,0.003692972818053182,0.02,0.011262886112893729
4987,0xb2ad55706c126affdbe55a9fe4566a39edd26055,5,0.006777008745911252,0.4105090311986864,0.0855453076758685,6,0.005787113591820919,0.333295,0.08992090751818571
4988,0x01aa9dbb7b2086460bd39ce0efa8b8bbe6b20866,1,0.059212042,0.096444708,0.077828375,2,0.04525988,0.0595,0.05213510333333333
4989,0x09e0f14bbbd97c1f5767e7431c74d8e27aad1eb7,2,0.00207079,0.48029,0.2246901975,4,0.00196579,0.495,0.20197606
4990,0xc40d7c07707870feb373f278ffb501493e130e47,14,0.003,0.083024,0.009119058823529414,3,0.002895,0.15446,0.05411833333333333
4991,0x8bbb4441080b568a50f99f52c7403914691af4e4,3,0.008,0.01341857427,0.009236429045000001,10,0.00333752896,0.1,0.015193012434230772
4992,0xb8eab2e49194596267475f132434a37b3440310d,4,0.004002697,6.253459,1.0111868355,10,0.005,6.1995,0.9647655999999999
4993,0xd9a018dfdde688d1cf5e4e980a274914cff61561,0,0.0,0.0,0.0,1,0.03,0.03,0.03
4994,0x5d20f99629c12ae902e83e869fdc7c6f8cbed995,0,0.0,0.0,0.0,1,0.00160885,0.00160885,0.00160885
4995,0xd6c6e28c82828ca0bff8ef97c77ee0e3038c78af,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4996,0x46e802326bee3d0cf5a33ef3b34e3cc354610692,1,0.018093113851366287,0.036,0.02704655692568314,2,0.017757123851366286,0.04,0.028878561925683145
4997,0xba51ce96c9c8e277d5635fa51b7880bbfeea67f6,2,0.0005,0.002,0.00125,6,0.0002887,0.002,0.0010055239514522938
4998,0x0fb93ee3d3d5f29f22f0ac3f9a3fbd7389d151db,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4999,0xa7ea4e25cff2435aa0ebc9c7a6daf1f38d309779,0,0.0,0.0,0.0,1,0.002,0.002,0.002
5000,0xf27e6f497cc78893f21413d4d20d28fce8d4b437,4,0.002961390032853134,0.1051933936300378,0.029433536632049746,1,0.003247195032853134,0.020144473394097993,0.009826334358331872
5001,0xd3d33d918f8db25752d72ab5c92d67a7229bc00f,17,0.0004,0.12190291934773767,0.016141388457589948,21,0.000678347814330349,1.7080318241517087,0.07998018409010688
5002,0xfba5deaae2fd176712c93b8fd7b6be8037cfccf2,2,0.012806819493460188,0.022745874526697567,0.016457107292803766,2,0.008149998684298412,0.02023464431811041,0.01279488100080294
5003,0x88e42261283e9d137171e93d24ce775b493a2a78,1,0.0161,0.0161,0.0161,2,8.871e-05,0.007592563253629657,0.0025537066819607958
5004,0x655fb24f9299b2b03fd7f242bc53f7c12fad61d4,0,0.0,0.0,0.0,1,0.006755,0.006755,0.006755
5005,0xd5a13e7cbf459ea5b753393fc7aba82368296e8b,1,0.475749315566245,0.475749315566245,0.475749315566245,1,0.13542109306532532,0.13542109306532532,0.13542109306532532
5006,0x6cfc80f0c8e3b6c78285c2e97b73a99a02a05f43,2,0.007617895949155375,0.97,0.26690447398728884,4,0.002,0.7068164151814424,0.18137262092810671
5007,0x545312be5423b4164d4a388a4164f9a121f38523,11,0.001,0.018,0.003000000000000001,16,0.00153101891,0.01942973016,0.005358256584285714
5008,0x6ef3bedaa1f1eb9497eddb6bf01f46e98af73539,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5009,0x5829a1b98cbb707ce7eff939fb18ba5a4229f89e,2,0.004,0.0129,0.00845,0,0.0,0.0,0.0
5010,0xe23bcc2000fe6d4ea951ad35526c7413fadfefb5,1,0.112,0.112,0.112,2,0.0042,0.1095,0.05685
5011,0x389997f67513d21737ba6506de3366eca8afc5db,1,0.10007,0.10007,0.10007,0,0.0,0.0,0.0
5012,0x47268a64362e8851c9430ae30d14ea5e86399fa8,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5013,0x8d5068048cb8c947d53cf8a0284a96d249950dbd,0,0.0,0.0,0.0,1,0.0435,0.0435,0.0435
5014,0x7562ae5616576dc4ca3a161a61641ea141910e8b,1,0.00841749,0.00841749,0.00841749,1,0.00895858,0.00895858,0.00895858
5015,0xcc81ce0ab61f54025f128b2606a70e3522998128,1,0.002,0.002,0.002,2,0.001577231657973484,0.08055336,0.04106529582898674
5016,0xae9f9ea25cac617ef2d222a113f1cb3864853160,2,0.01,26.45,7.186,3,2.645e-06,21.0,5.137143949285715
5017,0x2f583b7c9e42bcb5846bf31d36923dbc7f22b8c2,1,0.3,0.3,0.3,3,0.0395648,3.5249,1.2117271817804736
5018,0xd37b26d378d603846377b5a91950b23d24e44d21,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5019,0x9805dada2a24422ae5602d706a64084698f68ec1,4,0.005,0.06,0.02,3,0.005,0.025,0.013750000000000002
5020,0xc7de97c0e60896e8c249aeb5edce658415fb260a,4,0.01,0.03,0.015000000000000003,1,0.0012,0.003,0.0024
5021,0x87d36ccf02e285b92cd0a00dd78479ead652620e,0,0.0,0.0,0.0,1,0.00036109,0.00036109,0.00036109
5022,0x19520e59faf909ddc6707e3ced4dfc7e7cfbca22,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5023,0x314a40c5915bb65e6e42e77beb4163e3e7d340a9,2,0.0003,0.02,0.010150000000000001,2,4.42e-05,0.0337559,0.01690005
5024,0xbafd6ab5dd0d0d9b545fa2ef3001c6375381e91a,1,0.07,10.4,5.235,1,10.00699426,10.00699426,10.00699426
5025,0xe910472fafc3cfc60ed131a3a8ab3c796abc54dd,1,0.15042134916475328,0.15042134916475328,0.15042134916475328,1,0.1,0.1,0.1
5026,0xec3de74e9613c9e1dfe2e16d95ed4c1bd74ec305,1,0.030836777,0.030836777,0.030836777,2,0.003936449140193547,0.004066224097995476,0.004001336619094511
5027,0xb739d1e7a2359f607512d33d8c0628f2ae8279c5,1,0.0138,0.0138,0.0138,1,0.003635936304734103,0.003635936304734103,0.003635936304734103
5028,0x6d3d5cf371ddceb191328f44c1403befc6bf7fdd,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5029,0x0698a9a77ea1da2013ea9a046f6fb7d7bdab7784,0,0.0,0.0,0.0,1,0.003,0.003,0.003
5030,0x93d8534aff0a3a72c215562611766c38ecc887ff,0,0.0,0.0,0.0,4,0.004347,0.017828,0.00773975
5031,0x7ba8db90f4facf1fd3ec652c36f3ae89bc1a0ae2,1,0.001,0.001,0.001,2,0.001,0.005,0.0030000000000000005
5032,0xbc78b16613ab9400386b27d7148c6bc017513fa7,4,9.0516379007089e-05,0.051,0.023799741063167845,5,0.02067887,0.04920064,0.030340789999999996
5033,0xdada543356ddab9ebccccddb77317f5f458f4aae,1,0.001,0.006,0.0023382846212785767,3,0.001,0.01,0.0032380831015859416
5034,0xee0498da115b61cd6a03d8fbededfd3552ec225a,1,0.002,0.002,0.002,2,0.0001,0.01,0.003275
5035,0x59f224b1686b51da752e53a51475efc5aef2cae9,1,0.025,0.025,0.025,1,0.02,0.03,0.025
5036,0xccf0f9179b6af01ab8fe59f7f4d02df49219851e,1,0.11993321696320881,0.11993321696320881,0.11993321696320881,0,0.0,0.0,0.0
5037,0x5c57cc8b53b57b185d6448e2d91eafaa4d60a819,2,0.006,0.01,0.008,1,0.088845829926,0.088845829926,0.088845829926
5038,0xdaa03a6e9dd72c30ded0d696b778acea35ca7e70,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5039,0x0c73eec6c66b1343f4310cf6c8b549f8e8814b21,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5040,0x8b5f4ab9231cc81463fa4253c7b0cf8f9ef22beb,1,0.08,0.08,0.08,0,0.0,0.0,0.0
5041,0xbc3d7993ae67d47c0be83afec3c1adb8d6b1e2ef,6,0.01,10.65,1.7891666666666668,4,1.065e-06,3.56,1.420000213
5042,0x1acd128034fada6eccaea1602ef1f2fa63f0ee10,1,0.2,2.3,1.25,1,6.99968351,6.99968351,6.99968351
5043,0xdda674da8bb3ade3b80127545f994b97b472ebd9,0,0.0,0.0,0.0,1,0.001957316969572857,0.001957316969572857,0.001957316969572857
5044,0x116c714c23406f643d7e83c7451324e96ad06b1d,0,0.0,0.0,0.0,1,0.9495,0.9495,0.9495
5045,0xb6c2b9e1de503b85cdfa78cf4b41b55c67087085,2,0.04,0.8368561184876746,0.4384280592438373,37,0.017966965952,0.159928643786,0.025961285476477705
5046,0x86676ea35cd23ca2c49e43022438070323fdaa27,1,10.0,10.0,10.0,1,1e-06,1e-06,1e-06
5047,0x5352c926d14ff1145cc355ec20e5d293a56964a7,1,0.2542455,0.2542455,0.2542455,1,0.25453114,0.25453114,0.25453114
5048,0x6de2c691864b66ed76661b76574e49d440962086,2,0.0005,0.061840736,0.017524899011315452,2,0.006081316,0.05935468,0.029876553011315456
5049,0x54f0ae691197f3de9178ea6b0bd4d7113ec045fa,1,0.01,0.01,0.01,1,0.01,0.01,0.01
5050,0x0cf91350b967475e69c6931f164a92bfc5849e46,0,0.0,0.0,0.0,2,0.002,0.02,0.011
5051,0x1c5be160653684338f80b03a2358eec6c7c00511,0,0.0,0.0,0.0,1,0.002,0.004,0.003
5052,0x47fb4811592186efc8e2d7461207e17ff956e5cc,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5053,0x6df91b56321d455f0a27ed7cbb3ff8ad52a922d8,7,0.009353953604390121,0.016025641025641028,0.015051111155159955,3,0.02535514,0.3188583,0.15988176666666667
