,x,y
102,0xca349355bc2bb77214b9cc16d51077a1f42853dc,0xe3ee6966355c634ccf6d9e4b6c237bf4df416970
103,0x3e5a566594f871613bde408ef8bf55d4d98cc7db,0x1feae0bdd95db12b34a204df7d6303a8366a52ac
104,0x513a4d6feb66e89ba4b64055893f7e21d39eeb19,0x4a39498cd262fabe72f2150d8cc274174bf854e1
105,0xec62153f6b21ddbc2b987b8434ffdbe0d6991fb5,0x4d181f17828976399628565b47f16ba05b5c13d5
106,0xe47be00f9f2f35e38382797608eb388eb6a8548b,0x93036e5d39de19d433bdb96ff6548d475398a64a
107,0xf02964f98e7aac511f619155d953d161b8426585,0x15c2c84f5c4e38624e6698423bf16751a6a6a487
108,0x79df7a0da85d83da439c9bb0203d8877769817f8,0x6442ed501d7cc78ea3f66f7e71a500117b9a9da9
109,0x721c7fffe9ac426a028e616677811f755fa99eba,0x5ad7c70ac635b38d1ff1ebd5320374d6182444b0
110,0x1339bcd64507b8777c17f1aa06cbafd3370e0684,0xe24ac3cedfe441c84d2f5a5cb8e6f13473bbb646
111,0x0654cdfdcbe99b387c1bc934f7d2581d0223b865,0xe71a33ae2ec7459eab41c3dbfe98ada358484cb4
112,0x618d3d041b79466541a04dc7672cb81da4c246c7,0x7667d7a8e0ff4febc93b040ed5e5a03df54b098f
113,0x6fd73e0ed047d015db7c01669df1c3ceb56a01e4,0x836d58ce213c62b4a24e96c5f6704d61cd84f0e2
114,0x2e195c60b6c8646eacb38c6dcc86718893c91d1b,0x5353ba13cf0f3c92b706662d9eadf6663e70e3a2
115,0xae9b03f25211e098056155c8e616b059ba2c0cdc,0xd18aec4ef9d692b5a45418fced78908de3afcbf1
116,0x45d876d707af8b7ae4dda40c86ca5b8e9ce50616,0xab50d5382864cee06a764cb5ef4909fb37772423
117,0xb95f0fbc656759191d6df1cd958b14d3b947dd9b,0x98c2abbda1664b9331c495a56029fbf25d53e083
118,0xe6753fc44a2054dd5299fe5d9894b9f9529fc49e,0x454cbc6bd2eebad879aac8656c8096c839c7c39b
119,0x4b66d7eb52bd195308f09e53f984fd98edcbc62a,0x05e093ebdfc687642e2315ce189dce2f45ac3096
120,0x2910d78f42553929f394db203e408e87d1200f02,0xb797086b9ca5277de0c2752797fad91ed78a0994
121,0x119e5320ac8170095396ded04d82ec0b51c38818,0xf9c72c025e2bd1103c5884210d9cfa38158635f6
122,0x25438a6e53f2de0bcc0687fff6319b812737470d,0xa9daf93c4d802d5b23dfdb0c0df73f99791bd80d
123,0xf1bc8ac324c20a6bb3ab84d405f33d06e0e7dc3d,0xb20960b85fcf1890241733e9b8c71eeb7a175d4e
124,0x389e97280e5256c13cf09b51043f3a823bd409b7,0x0f0babf2f5734eeef86cb9ed3aa0ce0001d2e785
125,0x5e1b5e5fc0adb0c22cda66107ae4d8f943df1487,0x008e2d6b1258454d78ccb5569631e3bdab93ea85
126,0xc3a42bd2ed54e753da90308646b8e545ce94291a,0x75a7d886071d595f88543f2d153ab3f9fa04a45d
127,0x87302f18cbb0e550134c764ff18631b7dc0ae5c6,0x9385411f620e87c8548917ad4d93ecd139733b1e
128,0x7eb76e87ad77fd831b39f5fa8bd430e1fa400a1d,0x39f7247800feba730f96f613f643851e909b0aef
129,0x2bbcd5bc2692b66eee549a0f09a389bd211e97e2,0xf68c12e5c55550eb85b5a7f1f16d6dfa3fe92056
130,0xf139014b8f149d3a29eef9fd1ad32d3f868a3ded,0x08c5d07aa3294b1de8a17f28173f18ddfd7ea595
131,0x15cac889a112a7df34a7b0ac7138c3896a5f1ab9,0xfadd67e4c911fa8d6651266d0f59646ce891fe47
132,0x2131863ef943eb35537357e505ab7cecca01f283,0xefd0363a43ce4fbc0049ff7a1e69a445959624dd
133,0x4b6de3185ce0de8651adcda4cdecd79a9560b4c5,0xe1a8f5c72175c9d201f7c7521c2cdcc48d8c2bfa
134,0x8fd8a3737f693f3dba65ddf0f28d62f251522acb,0x19aaebdef05c91d1da79b0c55888b55f66976b2f
135,0x90959faf5f7c7d3f15b7a37007eaf2fce8e4f1e9,0x9cbcc97af48f5c9f50deb517d2f3e6598ac8310f
136,0x2f5d6b6ae3f6ea4561d5d8187fe105dd2cedf24e,0xd29508c99ab0160f653f257dbaca482a49f1c7ed
137,0x629e72f41e425c0a3d9c2c1e903be50e43e9a6fb,0x39ec25c92ee91cae3775db9ccd50df1fa108d066
138,0x45ce99777b9ae2e83767e368ced1f0a1ad6e3e0e,0xa7c72f4419a2c709167cc83f3e2d54607c695ca2
139,0xd4805a23beb2fca7733594593c0022d1551d7a1c,0x4e73972f741976bd05e990092cb33ae927c76148
140,0xf19bb46380315a4b12895344cf42287842ceb483,0x7bb461ddcc13d14e5193ea4d2854b4015ef0df6e
141,0x17ccd213d7842800b18704534bbd3b4db49a6ecb,0x9a436332740abed511943f879153de79fc976a37
142,0xbabc8d0ac2894bddd21b4b9b678fd7bed707657c,0x48c75dc420d13185c682e0da8020ac37481b276a
143,0xe26cf3761c5e1ec2b30552763968b1626df567c5,0xd699ebbf2bdbfeef07ac6ff69fe8c8574ac6616f
144,0x8bf4162274ef5bba21ceddf757fe18f032f89637,0x36419159f5acdccdb9f35b02a64e062bcacb6d36
145,0x214c0dcf84be4a34dd76bb10abe1c9fbfd57ea4f,0xad6d83d38d2f74ac73e56ed6942ea9295c0eb955
146,0xd2c985698c0fc69d7889a6ed2fd15e76de85fbed,0xcc113769dc1b3218b4c7ef821d87853c548cae71
147,0xf42a4e9493464a25d94cb37a2c453d67b97af284,0x8933898f9fd4187394209852de180a93dadd1906
148,0x3ac4a644759ea1cbb5d0d9c6389c07503f9d047f,0x4f2c1805ebc86c4ba444d15464bb954e7d391b29
149,0x8a50989422156b56f7da1dcf787446d53e46712f,0x3ca28ac082b42125e9c2d559fd5ec06c53b94be9
150,0xe704ac7b36240a22d4086a6f03aa227f5816ef50,0xaa38ef6110429e60d29f0159a1f9cf0843ba97b1
151,0x60ea9a50de8fd7bc9f7274fc189458a26e943534,0x062e81957ef9d3fd8f10e80c080ad34e07773fb0
152,0x45c46fae2fde63e41ea04dba65adf3bbb22d42c0,0xffd47a7a79da3a3b76ec3dbfb24e12c7424a21b0
153,0xedca25b75b72bb0127766b2f3b36a8ca1474f878,0xe78d2cae7bdeb9e817a5eb3980f3d9128fef539f
154,0x3aa1499698ba73bf79a6542cf572e183369bb3d5,0x46b3b013694986ee1374dc0473b6499ecfabced9
155,0xc6001b642684f4172d5b4e1a8ec5c4b099742174,0xa9aa6f05704076f431b1d1923d28e184c9dbaee7
156,0xc6bf420d53c30a347cb43fdb010f4a45db68fd27,0xdf8e15cd933ad5f6508b29c2a415b5c725c514be
157,0xfb477ef56e7240d63863fe57e5cb343e4060f15d,0x326ea54490ee978df7264211b6ee93f51db1857c
158,0x97d3ebd829eedd3b0629ec398b47c7bda335419c,0x604f19d59e39fbc8d246b0d4a793a6a17bb8bc45
159,0xce0aac2707b075ef326c5075176e2ddc20fd9155,0x805d6387585612f415f7a8b6b51bbc74ee0bbdc2
160,0x6815395f99dccafb21dec19507a3659dbe175215,0x996f4c1bc4de7f67ca52a4ad0b699adb2a91dede
161,0x549668ea23c15031574abb30bcb924de2d3f341d,0x19d2a24f96c19b57715eabd36eb01ba28647e05e
162,0xd886dc79f9b5072e214ee6e1cfccc706c7badba0,0xdf986e3546bee088b3967030c3294b090bdbd344
163,0xe605840e12c13a3ea40f5580a4d35d027745d54b,0xe0b9b11371852d3f6e30fa2cdc09dbfadddd4664
164,0xdf91ea8b3ece992499b1f5b9d2da302b5548b03a,0x9878ea8eccdf0ff255cd71f4d1a238b859bfb532
165,0x670774e35cfa2d26b08785a1af1cd7a7f5907fce,0x127016afa7f736eb4a2a34a3f5cd3811ea0cd1c3
166,0xac8c9b2640ed8d61ad2a10b18bdd6d3dbf24005c,0x6cb1f0da63a4ba0401884dd278dfd80f450feae2
167,0xe4e9e0b76ce1cda6eedaa014f69859474d8480d1,0xff0964dda565cea5ec7c5db70329a6315d450371
168,0x1a70cf7e6bb2291e14a2e41e60bb4c1c0062059f,0xaece8c4703fa9509e4777bc2f1335bf295eda0f0
169,0x5d9a5fd78268e56362048fcc052353ca9ce79fc5,0xc8e354f4994a16a4bf70b4e7e54748707ef162e4
170,0x686b7ede8192348a3777977f19012d63e87ffce9,0xaba6deeeb4844f27d60a1d2147fd3159d919046f
171,0x7b032a907d7f48c49ce1ded7f076b3305fcf5c62,0x15026f00201b0e058f3baf9551cf8ed20b2620d9
172,0x92ab7dcf8d397c86539e0cc87d84556d1e18244c,0x37c5e697afbf7435a344e9a509b1587b26db177f
173,0x7a9f69ccd3645f0ceabdd3f4ae0ecea0d01b7c33,0x71b19f33ea0f93149e178f6f867f29c61e968101
174,0x7ad5156466c03ca8889b2fd095fed52e72707021,0x36b5724185df73766d98c0f5e14c94be21e04235
175,0x0940b752efec62ade659670a0ef7cc82c960a304,0xafc9c02320f6d0e115a15519a9fbc6a45ec49a6e
176,0xe3932945a4102b153bceb39225a0573a378bb2b1,0x7ef695dfe7f8237b81d087636aabb641572b85f8
177,0x68f5f00c4ca134b0d441f4a41603b6d0af7c9710,0x4904dd688e446de588b2f6adad9715420fdaba28
178,0xf370065edb3211b4edb4733bc1ec0f230546617c,0x1bedbb17407c3deb6f33dc42b2626a7eb8ff0424
179,0xad4fe44a3987a1f37a738a2044a78a9a0e18af31,0x147c2abef8f76422559f599a0cdf6aecdc5432e8
180,0x3ec35e306d7f4a786381aa625fdb2faa5e87db7d,0xb6eaaf250acfecd9f6503642b3918ba0330a20a5
181,0x14fd9a42a50626bcff562debb3a535f0110ce6fd,0xa17741364a09c481f819be786b29b541934cb36b
182,0x2f95f7e888527b8296a76562c739fac547e471d9,0x3b8b32ed0cccec52e097ff4e1be1134cffb9cf4b
183,0x7b731513a08c2c3eccbd9ded4d1072014729bec2,0x736f83e3f445e9b7825054bb09dc348287cf904a
184,0x2a23378af98fe69a946b686a8a6c9c4712e4a70c,0xba21b6055a191dcbe5b02ec114e417948c878477
185,0x73ddced40d0af47b1f26d5ea3cfb5cf962a5a7cd,0x6cf048729853e23f9429583f52cb1b67b0d0e1fc
186,0xbbd3252ee3a1c2e4db73bc5e8af83c9b3f23cc6c,0x296f078e556e2dbcc536880c8e77ae871b54fa6a
187,0x14189ff57a5653a56c26dd319576e9ca0511ae06,0x567ca20e71dca84ee80155ff18cce942f73e7548
188,0x83c3e9fab89fe2a13ca35159998be73e90aecfbb,0xdd425d2d649cc6e61e9c929c6f1621c090afc283
189,0xbe9825f6894e2add8ebdf7af161f86c6f4963236,0xaca4856df56a04e518ce0209390285faf2f085a4
190,0x21db44f561e37f60328fdce5fc7ad4d08d0680df,0x4420b6f1b5c33f330cf6590b5527c9b37b181a14
191,0x53470089b339615529712325e733f4af17c059ed,0xe65f4528dc664e2da27def54d70d863ca842b64b
192,0x2c4977c854536d3c5797f2b4faee0b67e457db19,0x9472138e6367780c5445c45be9b8a968d4ce379f
193,0xa64dbe3ecbe53d3fbc4e6b041bd77d51cc73d978,0x6ea808dbacf79d3df78b2a0ecea846bd2b164e76
194,0xbf0b63b9a12db59eca44f7d9663838b4f9fdf698,0xa2ea63cfd6a608ff36a8330bc09de99184ad7e83
195,0x8cac5a1388a3ee043ce978431ab9fb25eaecdaac,0xe27de1367ae28b2a26e985532d1586b2e3742307
196,0x165723d1a7c31011f43b44a44081f02a2e5c5dae,0x54b06d9b80838b8b66a660144bac6089369d699b
197,0xee373f26b6f19f66e72e96df0a1c3e60d5794fef,0x02284ee2db5e23226f5b80d067b1454cb456b6c5
198,0x4c8d91e66f6bf029835627b50ffa17106eb8b554,0xe1cdb67c0b25a3700b472268215898cde0fce232
199,0xf0469ae0212a7e0c280e7c7e21533c333e0a8772,0x5285b959f92036a2713950ffa6420354da98faac
200,0x66a8388e17715266f00295ca57301b2ba9daee05,0x401d7d91f413a447777b16e1d1102cd1ce572e71
201,0x54194f9c25db6cd4215495156a3a6f6eb5121c62,0x73a44cb6e2fa94da505e500bf6bbcfbeed8c46b2
202,0x38e3ae72edc3d8cce64b69e821762ea13b20ea59,0xfdfd9c961b24d04554162af3d5e1a2d87936a3c8
203,0xd27c6b6d158623b5213919e90c862cd8c89db0ec,0x07d53a89a1a0ef6cdbe7e716be7c6911df2f90c8
204,0x3daebf9fea6552b21d9a7e60d56dca98525401ed,0xec4529d90ac52d09621b27ae9fd1cade1882c108
205,0x0f75bfc37b2dc481102eb22c85c8af0d2964cda3,0xf697a5c6f5243ad78b58234a566426d7a13dd9c6
206,0x17b07a60e2c38d6f63e923a65932d6b4cd1b52e4,0xdf6ec209ede87ece491f97ef52dbef850e5d43a9
207,0x1af832d74b02f13a1d63ee2f433aa3ab0ae6aa74,0x84d87e9ac3378ebd278d49a77b0175701ba34c48
208,0xe1635cc88d21851e56e8e9b1bc3e4a69ad811cbd,0x1d13f2019f18f07885728d4cd15b481be7185cf8
209,0x49efe4626dd3b8ec8a3955e81f7c7de95423b39d,0x22ff90ca2e642dbd673cfcd6aec71859618319a2
210,0xa09f9b4a3d86b84803385132e4a55ae489c51862,0x2a3023281f3643c8c2143ad575d33aca4f33e9d3
211,0x1ff43d892d787a7addd79b70948c6eb1cbaefcf8,0x5fa104269b5c80507040dad5c845b37ec1dede47
212,0x28708882ee57ef5c31b0e64b71eaeefa02cca27d,0x6e68e36410df13cbcd2d2f6ba48b05032366cbc0
213,0xcc994c722002a2ae139aa18186036f9c23043da3,0xe124548f7cfcbc877f2e043f51b56d94d2283e5a
214,0xc6990fb6740ef76f81034c40c94061d0c77d0c7b,0x72947c5a56989b4cb4063d8c89997e50e658e00b
215,0x41e7ed441194b00d89d9f246e80e699c8b6deb14,0xc09a7aa6f403c82d01d9ecddf6e2a6e530a7506c
216,0x9384c120d30c0110b0cdffa33cf4a756dc03e05d,0x786bd3495ebaf808c18c4090a3524be9c248bf88
217,0x3f93825bac60f9edacee2f0ab5459e51ce553cf9,0xd1eab0d51e43bea0e883941e3b068dda2eb84c0c
218,0x825c07a9413b0e2647e625d1b179a9499ea0b595,0xf46cb1a5f3fbeec56eb26cc62dc7498181568bde
219,0x7dbdfd82b388808270ea8ef1e86091785ec4b3e5,0x015e1428c34c117818805d4ca04e62dcc0d269ee
220,0x8662e563f96fb77589917cd07983f624d8c9ee28,0x724744e9d3f071d66f10b63ac0e379d4e7436bf5
221,0x1d4018a8994a99f5b8e33c578112bd4c5212189e,0x770acc5dbed02948bf6ed74fb3b8350da6b607a2
222,0x5e91fc9d6ab85a56dcffcc6e354d61258aa7ae05,0x307fcc127a5f9461006803cdf50195a5ea02d003
223,0x2afb4617252614d79d71149a82c14ce5e48bf857,0x308eb69aedee685a8c6bad1ad83fccba49a804a2
224,0x04f6dc67b5140f5d01a30212d3a996279c0a7714,0x31a330e7e20fcfe8404551b4fe2b4da09755805e
225,0x66901ec755c26aa9b608b2dca70ff436159f78be,0xd59b6e2c68e57f46394425d7ba70b9add103330f
226,0x44b28980106eb8dcd887a48e039e0af99b53356f,0xed9f63bd4fe50645f6f16e3178142a4fdb52896a
227,0x973ed7fa34820448649ddac5d9f449f1ce9a0d25,0x356ddf8378ebfbeda750be029f5314c65abbbd5c
228,0x0122c72dad0b59c6fcf38510a39d67d32c45521d,0x1089a96cb1d44bfcc79076f54c30b63ef8dc5047
229,0x2521be4e661bf856f8c8783261c0b82ceead13ba,0x31481df5dbc186b2cbd5c0c8d31edef0654c9d47
230,0x6d6677b8ea599f84fe0c5bba3bb9607aeea0a5ce,0x80a76ebaf72d25b3b7ec78d9dfc48c8d3625135e
